fullVisitorId,channelGrouping,device.deviceCategory,n_sessions,totals.hits,totals.pageviews,bounce_prop,weekend_prop,cluster,cluster_name
7086888380462447340,Organic Search,mobile,6,1.0,1.0,0.6666666666666666,0.3333333333333333,3,Mobile Users
7088670546795941056,Referral,desktop,6,9.5,7.5,0.1666666666666666,0.1666666666666666,1,Desktop Frecuente
7089296120636038584,Organic Search,desktop,3,16.0,14.0,0.0,0.0,0,Desktop Engaged
7089498775181839224,Referral,desktop,2,9.0,7.5,0.0,0.0,1,Desktop Frecuente
7091796288058306768,Referral,desktop,1,19.0,19.0,0.0,0.0,0,Desktop Engaged
7093434431157111373,Referral,desktop,1,166.0,114.0,0.0,0.0,0,Desktop Engaged
7093542318581071543,Referral,desktop,3,21.0,21.0,0.0,0.3333333333333333,0,Desktop Engaged
7098823865292700867,Direct,desktop,2,10.0,9.0,0.0,0.0,1,Desktop Frecuente
7101537945987041306,Referral,desktop,1,101.0,76.0,0.0,0.0,0,Desktop Engaged
7103110735556041594,Organic Search,desktop,2,20.0,15.0,0.0,0.0,0,Desktop Engaged
7103321195030738247,Direct,desktop,3,13.0,12.0,0.3333333333333333,0.0,1,Desktop Frecuente
7105031024714443566,Direct,desktop,3,1.0,1.0,0.6666666666666666,0.0,1,Desktop Frecuente
7105306279330502506,Organic Search,desktop,1,25.0,21.0,0.0,0.0,0,Desktop Engaged
7105658229797092867,Organic Search,desktop,1,80.0,70.0,0.0,0.0,0,Desktop Engaged
7107718938057621237,Direct,desktop,2,28.0,21.5,0.0,0.0,0,Desktop Engaged
7108454213160487838,Referral,desktop,4,12.5,10.0,0.0,0.0,1,Desktop Frecuente
7109067475137212038,Referral,desktop,7,9.0,7.0,0.0,0.0,1,Desktop Frecuente
7109365960506850158,Organic Search,desktop,3,8.0,4.0,0.0,0.0,1,Desktop Frecuente
7110192560338601186,Referral,desktop,3,11.0,11.0,0.0,0.3333333333333333,1,Desktop Frecuente
7111968133200925943,Organic Search,mobile,19,1.0,1.0,0.6842105263157895,0.3684210526315789,3,Mobile Users
7112946707690589198,Display,desktop,4,7.5,6.0,0.0,0.0,1,Desktop Frecuente
7113011772090059658,Direct,desktop,6,26.5,19.5,0.5,0.1666666666666666,1,Desktop Frecuente
7115504822552725751,Referral,desktop,3,29.0,24.0,0.0,0.0,0,Desktop Engaged
7115815619589342932,Referral,desktop,3,20.0,13.0,0.0,0.0,0,Desktop Engaged
7117209037706583763,Direct,desktop,1,76.0,62.0,0.0,0.0,0,Desktop Engaged
7117790713019441087,Direct,desktop,3,4.0,4.0,0.0,0.0,1,Desktop Frecuente
7118031954619805826,Organic Search,desktop,3,1.0,1.0,0.6666666666666666,0.0,1,Desktop Frecuente
7118356426522960182,Referral,desktop,2,33.0,29.5,0.0,0.0,0,Desktop Engaged
7118884909011666803,Referral,desktop,3,22.0,20.0,0.3333333333333333,0.0,1,Desktop Frecuente
7121475808884851135,Referral,desktop,3,6.0,6.0,0.3333333333333333,0.0,1,Desktop Frecuente
7122506252281971882,Direct,desktop,2,36.0,26.0,0.0,0.0,0,Desktop Engaged
7124586983063984332,Direct,desktop,1,110.0,81.0,0.0,0.0,0,Desktop Engaged
7125068043444176386,Organic Search,mobile,1,20.0,20.0,0.0,0.0,3,Mobile Users
7127403930925257863,Referral,desktop,1,34.0,28.0,0.0,0.0,0,Desktop Engaged
7128507522052528547,Referral,desktop,2,10.5,10.0,0.0,0.0,1,Desktop Frecuente
7131006808160305551,Direct,desktop,2,8.0,7.0,0.5,0.0,1,Desktop Frecuente
7131184833921807733,Direct,desktop,1,111.0,88.0,0.0,0.0,0,Desktop Engaged
7131571032267158042,Organic Search,desktop,4,3.5,3.5,0.5,0.75,1,Desktop Frecuente
7131967515028010125,Organic Search,desktop,1,19.0,18.0,0.0,0.0,0,Desktop Engaged
7132015811944987714,Organic Search,desktop,3,11.0,11.0,0.0,0.0,1,Desktop Frecuente
7132281175644969879,Organic Search,mobile,1,54.0,41.0,0.0,0.0,3,Mobile Users
7133799247457485070,Organic Search,desktop,1,38.0,27.0,0.0,0.0,0,Desktop Engaged
7133939846118520732,Direct,desktop,1,26.0,22.0,0.0,0.0,0,Desktop Engaged
7135501439884721807,Referral,desktop,3,14.0,13.0,0.0,0.0,1,Desktop Frecuente
7137675061715531940,Referral,desktop,3,9.0,9.0,0.0,0.0,1,Desktop Frecuente
7138171492799119047,Referral,desktop,3,9.0,9.0,0.0,0.0,1,Desktop Frecuente
7138325410902068496,Referral,desktop,9,3.0,3.0,0.2222222222222222,0.2222222222222222,1,Desktop Frecuente
7138878677525256548,Referral,desktop,3,32.0,24.0,0.3333333333333333,0.0,0,Desktop Engaged
7139467536826793752,Referral,desktop,2,24.0,21.5,0.0,0.0,0,Desktop Engaged
7139641432934028349,Referral,desktop,1,19.0,13.0,0.0,0.0,0,Desktop Engaged
7140150337811297731,Paid Search,desktop,1,53.0,44.0,0.0,0.0,0,Desktop Engaged
7141139312225559597,Referral,desktop,4,6.0,6.0,0.25,0.0,1,Desktop Frecuente
7141351826392674237,Direct,desktop,2,35.5,26.5,0.0,0.0,0,Desktop Engaged
7142166190751958434,Organic Search,desktop,1,30.0,24.0,0.0,1.0,2,Weekend Warriors
7145708421804262334,Direct,desktop,1,33.0,27.0,0.0,0.0,0,Desktop Engaged
7147112211830167925,Organic Search,mobile,1,22.0,16.0,0.0,0.0,3,Mobile Users
7148144150778064807,Referral,desktop,12,1.0,1.0,0.8333333333333334,0.1666666666666666,1,Desktop Frecuente
7148873648621416097,Referral,desktop,1,37.0,27.0,0.0,1.0,2,Weekend Warriors
7149538216925151697,Direct,desktop,4,28.5,24.5,0.0,0.0,0,Desktop Engaged
7149956682519664200,Referral,desktop,1,34.0,33.0,0.0,0.0,0,Desktop Engaged
7150596915465273630,Organic Search,desktop,1,27.0,24.0,0.0,1.0,2,Weekend Warriors
7152313806704388410,Referral,desktop,13,3.0,3.0,0.3846153846153846,0.1538461538461538,1,Desktop Frecuente
7161524936078300347,Organic Search,desktop,1,10.0,9.0,0.0,0.0,0,Desktop Engaged
7166253532069552655,Display,desktop,1,52.0,41.0,0.0,0.0,0,Desktop Engaged
7166449056011989823,Paid Search,desktop,1,22.0,17.0,0.0,0.0,0,Desktop Engaged
7168226225550508027,Display,desktop,4,8.0,7.0,0.0,0.0,1,Desktop Frecuente
7169974092956652971,Organic Search,desktop,2,25.5,18.5,0.0,0.0,0,Desktop Engaged
7170833000891918188,Referral,desktop,2,18.5,12.5,0.5,0.0,0,Desktop Engaged
7171380845696596366,Paid Search,mobile,1,24.0,18.0,0.0,0.0,3,Mobile Users
7171943038143298955,Display,desktop,1,21.0,18.0,0.0,0.0,0,Desktop Engaged
7178918530572590590,Referral,desktop,3,34.0,21.0,0.3333333333333333,0.0,0,Desktop Engaged
7179047375171047997,Referral,desktop,3,22.0,10.0,0.0,0.0,0,Desktop Engaged
7179885704608750434,Social,desktop,1,11.0,10.0,0.0,0.0,0,Desktop Engaged
7180222975879135190,Paid Search,desktop,1,13.0,11.0,0.0,0.0,0,Desktop Engaged
7181128763936845788,Organic Search,desktop,3,14.0,12.0,0.0,0.3333333333333333,1,Desktop Frecuente
7181633001164008604,Referral,desktop,3,8.0,5.0,0.0,0.0,1,Desktop Frecuente
7183073463207684020,Referral,desktop,4,5.5,5.5,0.25,0.0,1,Desktop Frecuente
7183166419038940327,Direct,desktop,1,22.0,18.0,0.0,0.0,0,Desktop Engaged
7183243391284715656,Direct,desktop,4,4.5,4.0,0.0,0.0,1,Desktop Frecuente
7183850423980283722,Referral,desktop,1,29.0,23.0,0.0,0.0,0,Desktop Engaged
7184569784224376022,Referral,desktop,9,18.0,13.0,0.2222222222222222,0.1111111111111111,1,Desktop Frecuente
7185167966299243790,Direct,desktop,1,31.0,29.0,0.0,0.0,0,Desktop Engaged
7187268430836970062,Paid Search,mobile,3,12.0,8.0,0.3333333333333333,0.0,3,Mobile Users
7188768914363923661,Direct,desktop,1,24.0,21.0,0.0,0.0,0,Desktop Engaged
7189989800281794676,Direct,desktop,2,9.5,8.5,0.0,0.5,1,Desktop Frecuente
7190366246319919792,Organic Search,desktop,2,24.0,20.5,0.0,0.0,0,Desktop Engaged
7194312596693049929,Organic Search,desktop,3,21.0,15.0,0.0,0.3333333333333333,0,Desktop Engaged
7194598190853071809,Referral,desktop,1,27.0,23.0,0.0,0.0,0,Desktop Engaged
7194697843629533346,Organic Search,desktop,3,25.0,19.0,0.0,0.3333333333333333,0,Desktop Engaged
7195505318139600129,Referral,desktop,5,11.0,11.0,0.0,0.0,1,Desktop Frecuente
7196904589011879906,Direct,desktop,1,9.0,8.0,0.0,0.0,0,Desktop Engaged
7199611745811583535,Referral,desktop,3,1.0,1.0,0.6666666666666666,0.0,1,Desktop Frecuente
7202541639275781517,Referral,desktop,1,26.0,25.0,0.0,0.0,0,Desktop Engaged
7203916420192282208,Referral,desktop,5,5.0,5.0,0.0,0.6,1,Desktop Frecuente
7207269090239542768,Referral,desktop,4,11.5,9.5,0.0,0.0,1,Desktop Frecuente
7211038241364680514,Referral,desktop,3,17.0,13.0,0.0,0.0,0,Desktop Engaged
7211075105637086382,Organic Search,desktop,2,31.5,28.5,0.0,1.0,2,Weekend Warriors
7211254729136975568,Organic Search,desktop,1,44.0,29.0,0.0,0.0,0,Desktop Engaged
7211816795921364108,Direct,desktop,3,13.0,13.0,0.0,0.6666666666666666,2,Weekend Warriors
7213484590531142958,Referral,desktop,1,26.0,22.0,0.0,0.0,0,Desktop Engaged
7215304408310414169,Direct,desktop,1,20.0,19.0,0.0,0.0,0,Desktop Engaged
7216832908334831114,Organic Search,desktop,5,5.0,3.0,0.0,0.0,1,Desktop Frecuente
7218697724746319622,Direct,desktop,3,22.0,15.0,0.0,0.0,0,Desktop Engaged
7219614926445866208,Direct,mobile,2,15.0,13.0,0.0,0.5,3,Mobile Users
7220686449275700604,Direct,desktop,3,8.0,8.0,0.0,0.0,1,Desktop Frecuente
7222134693316285514,Referral,desktop,2,16.0,13.0,0.0,0.0,0,Desktop Engaged
7224069720026489065,Referral,desktop,10,5.5,5.5,0.1,0.2,1,Desktop Frecuente
7224140740863178929,Referral,desktop,5,5.0,3.0,0.2,0.0,1,Desktop Frecuente
7225316870427579527,Organic Search,desktop,1,80.0,61.0,0.0,0.0,0,Desktop Engaged
7227131899750346684,Organic Search,desktop,1,65.0,50.0,0.0,0.0,0,Desktop Engaged
7227600795388913830,Organic Search,desktop,1,23.0,22.0,0.0,0.0,0,Desktop Engaged
7227604725376239031,Direct,desktop,3,12.0,10.0,0.0,0.0,1,Desktop Frecuente
7228304059983177365,Direct,desktop,4,6.5,6.5,0.0,0.0,1,Desktop Frecuente
7229076394148908578,Direct,desktop,1,40.0,31.0,0.0,0.0,0,Desktop Engaged
7229994429253580812,Direct,mobile,2,20.0,16.0,0.0,0.5,3,Mobile Users
7230430554273149935,Organic Search,mobile,3,17.0,13.0,0.0,0.3333333333333333,3,Mobile Users
7231437685885066535,Referral,desktop,11,5.0,5.0,0.0909090909090909,0.2727272727272727,1,Desktop Frecuente
7232030663207265797,Referral,desktop,1,17.0,17.0,0.0,0.0,0,Desktop Engaged
7232068354296514443,Organic Search,desktop,3,8.0,4.0,0.0,0.0,1,Desktop Frecuente
7232250219554218806,Organic Search,desktop,2,12.5,10.0,0.0,0.0,0,Desktop Engaged
7234178212893913418,Organic Search,desktop,4,14.5,12.0,0.0,0.0,1,Desktop Frecuente
7236509216355448688,Direct,mobile,1,20.0,18.0,0.0,0.0,3,Mobile Users
7238649130733042064,Display,desktop,4,10.5,8.5,0.0,0.0,1,Desktop Frecuente
7238833623425944565,Organic Search,mobile,1,23.0,20.0,0.0,0.0,3,Mobile Users
7238957550100913049,Referral,desktop,2,17.5,15.0,0.0,0.5,2,Weekend Warriors
7239459406664799488,Organic Search,mobile,4,50.0,35.5,0.0,0.0,3,Mobile Users
7241918462963988042,Direct,desktop,1,28.0,27.0,0.0,0.0,0,Desktop Engaged
7242769996237605248,Organic Search,desktop,1,27.0,23.0,0.0,0.0,0,Desktop Engaged
7243174500774931832,Organic Search,desktop,1,25.0,23.0,0.0,1.0,2,Weekend Warriors
7245767536802426368,Organic Search,mobile,1,15.0,13.0,0.0,0.0,3,Mobile Users
7247213948842661209,Direct,desktop,2,45.5,35.5,0.5,0.0,0,Desktop Engaged
7247422069602042968,Referral,desktop,2,31.5,23.0,0.0,0.0,0,Desktop Engaged
7247995041552365194,Organic Search,desktop,13,6.0,6.0,0.0,0.1538461538461538,1,Desktop Frecuente
7248845288199471059,Referral,desktop,2,24.5,18.5,0.5,0.0,0,Desktop Engaged
7249775005981823793,Organic Search,desktop,2,21.5,19.0,0.0,0.5,2,Weekend Warriors
7251826796213283354,Organic Search,desktop,7,2.0,1.0,0.4285714285714285,0.2857142857142857,1,Desktop Frecuente
7253029414128792018,Referral,desktop,2,57.5,41.5,0.0,0.0,0,Desktop Engaged
7254480785524182260,Paid Search,desktop,3,43.0,35.0,0.3333333333333333,0.0,0,Desktop Engaged
7256273857089897633,Direct,desktop,2,19.0,15.5,0.0,0.0,0,Desktop Engaged
7256432076983849562,Referral,desktop,7,15.5,8.0,0.0,0.0,1,Desktop Frecuente
7256651340144904184,Organic Search,desktop,6,6.0,6.0,0.1666666666666666,0.3333333333333333,1,Desktop Frecuente
7258292850581755504,Organic Search,desktop,1,49.0,35.0,0.0,0.0,0,Desktop Engaged
7259906781649779181,Organic Search,desktop,2,6.5,6.0,0.0,0.0,1,Desktop Frecuente
7261302704200810675,Direct,desktop,2,81.5,55.5,0.0,0.0,0,Desktop Engaged
7262804062389318230,Referral,desktop,1,78.0,64.0,0.0,0.0,0,Desktop Engaged
7263427657913895507,Display,mobile,2,17.0,13.0,0.0,0.0,3,Mobile Users
7265361594035996306,Referral,desktop,5,6.0,6.0,0.2,0.0,1,Desktop Frecuente
7266506425665550772,Referral,desktop,2,21.5,17.5,0.0,0.0,0,Desktop Engaged
7266739596439998508,Referral,desktop,8,22.5,16.5,0.0,0.125,1,Desktop Frecuente
7267624930982767347,Direct,desktop,1,12.0,11.0,0.0,0.0,0,Desktop Engaged
7268732315672412988,Organic Search,desktop,18,5.5,4.5,0.4444444444444444,0.1666666666666666,1,Desktop Frecuente
7270080953464199743,Referral,desktop,6,8.0,7.0,0.0,0.0,1,Desktop Frecuente
7271638383448610274,Organic Search,desktop,1,74.0,54.0,0.0,0.0,0,Desktop Engaged
7272617006657421843,Display,desktop,4,7.0,5.5,0.0,0.0,1,Desktop Frecuente
7272923518010367426,Direct,desktop,2,11.5,10.5,0.0,0.0,0,Desktop Engaged
7273056780415192375,Referral,desktop,3,11.0,7.0,0.0,0.0,1,Desktop Frecuente
7275146492710079917,Organic Search,desktop,10,2.0,2.0,0.0,0.4,1,Desktop Frecuente
7276513137825380307,Referral,desktop,3,11.0,11.0,0.0,0.0,1,Desktop Frecuente
7278514590734130730,Referral,desktop,5,24.0,18.0,0.2,0.0,1,Desktop Frecuente
7281719665961519039,Referral,desktop,6,9.0,4.5,0.0,0.0,1,Desktop Frecuente
7282058185499112847,Referral,desktop,5,19.0,16.0,0.2,0.0,1,Desktop Frecuente
7282705298132684237,Referral,desktop,3,5.0,5.0,0.3333333333333333,1.0,1,Desktop Frecuente
7284107994229493297,Organic Search,desktop,1,31.0,27.0,0.0,0.0,0,Desktop Engaged
7284466025557220497,Direct,desktop,14,7.5,6.5,0.1428571428571428,0.0714285714285714,1,Desktop Frecuente
7284829827483975901,Direct,desktop,1,17.0,16.0,0.0,0.0,0,Desktop Engaged
7285581814755922222,Referral,desktop,3,31.0,23.0,0.0,0.0,0,Desktop Engaged
7285721176134268388,Direct,mobile,1,21.0,15.0,0.0,1.0,3,Mobile Users
7288253836631073413,Referral,desktop,2,26.5,22.0,0.0,0.0,0,Desktop Engaged
7288819554682048730,Organic Search,desktop,2,13.0,11.5,0.0,0.0,0,Desktop Engaged
7288884165054757545,Direct,desktop,5,5.0,5.0,0.2,0.0,1,Desktop Frecuente
7290041530133609917,Referral,desktop,5,28.0,18.0,0.0,0.0,0,Desktop Engaged
7291001775991564484,Referral,desktop,1,47.0,39.0,0.0,0.0,0,Desktop Engaged
7291346718031890073,Referral,desktop,2,55.5,40.0,0.0,0.0,0,Desktop Engaged
7292686000022233408,Organic Search,mobile,1,40.0,33.0,0.0,1.0,3,Mobile Users
7292983953762980102,Referral,desktop,8,13.5,10.5,0.375,0.0,1,Desktop Frecuente
7296264109687715813,Referral,desktop,1,38.5,26.0,0.0,0.0,0,Desktop Engaged
7298179462068144853,Organic Search,desktop,5,17.0,12.0,0.0,0.0,1,Desktop Frecuente
7298336494740484350,Referral,desktop,6,4.0,4.0,0.3333333333333333,0.5,1,Desktop Frecuente
7298416213438900925,Organic Search,desktop,8,7.0,6.0,0.0,0.0,1,Desktop Frecuente
7303461177926085857,Direct,desktop,3,15.0,15.0,0.3333333333333333,0.6666666666666666,1,Desktop Frecuente
7303793848128238288,Referral,desktop,1,20.0,18.0,0.0,0.0,0,Desktop Engaged
7308095176976751222,Referral,desktop,9,5.0,4.0,0.1111111111111111,0.0,1,Desktop Frecuente
7308330363798605080,Organic Search,desktop,2,11.0,10.5,0.0,0.0,0,Desktop Engaged
7308573211245935680,Direct,desktop,1,27.0,23.0,0.0,0.0,0,Desktop Engaged
7309503915118946070,Organic Search,desktop,6,5.5,5.5,0.0,0.6666666666666666,1,Desktop Frecuente
7311242886083854158,Direct,desktop,26,35.5,26.0,0.1538461538461538,0.0,1,Desktop Frecuente
7312392177689574015,Organic Search,desktop,1,77.0,52.0,0.0,0.0,0,Desktop Engaged
7313318075791277817,Referral,desktop,2,27.5,23.0,0.0,0.0,0,Desktop Engaged
7314335149820317906,Referral,desktop,2,36.0,26.5,0.0,0.0,0,Desktop Engaged
7316352846759466679,Organic Search,desktop,6,2.0,2.0,0.0,0.0,1,Desktop Frecuente
7316841871565144800,Referral,desktop,1,15.0,15.0,0.0,0.0,0,Desktop Engaged
7320316463607490470,Direct,desktop,6,12.0,9.0,0.0,0.3333333333333333,1,Desktop Frecuente
7321633668299762845,Organic Search,desktop,2,28.0,21.5,0.0,0.0,0,Desktop Engaged
7321764593218311455,Direct,desktop,2,9.0,8.5,0.5,0.5,1,Desktop Frecuente
7321815150833739774,Organic Search,desktop,1,23.0,22.0,0.0,0.0,0,Desktop Engaged
7323305570183193974,Referral,desktop,1,33.0,29.0,0.0,0.0,0,Desktop Engaged
7323947562520019941,Organic Search,desktop,25,3.0,3.0,0.2,0.0,1,Desktop Frecuente
7327561747023669346,Organic Search,desktop,1,14.0,14.0,0.0,0.0,0,Desktop Engaged
7328092280392160838,Organic Search,mobile,4,6.5,6.5,0.25,0.5,3,Mobile Users
7328155589685273432,Organic Search,desktop,1,29.0,25.0,0.0,0.0,0,Desktop Engaged
7331519147058730868,Referral,desktop,1,26.0,23.0,0.0,0.0,0,Desktop Engaged
7334131787094252765,Paid Search,desktop,1,78.0,55.0,0.0,1.0,2,Weekend Warriors
7336599802387183829,Organic Search,desktop,1,57.0,44.0,0.0,0.0,0,Desktop Engaged
7336999582235222237,Referral,desktop,1,35.0,33.0,0.0,0.0,0,Desktop Engaged
7338051264625149881,Direct,desktop,2,21.5,16.0,0.0,0.0,0,Desktop Engaged
7338727505204882646,Direct,desktop,1,18.0,15.0,0.0,0.0,0,Desktop Engaged
7341792877185657270,Direct,desktop,2,29.0,22.5,0.0,1.0,2,Weekend Warriors
7344052172589114599,Referral,desktop,6,6.0,5.0,0.1666666666666666,0.0,1,Desktop Frecuente
7344091753437822948,Direct,desktop,6,1.0,1.0,0.8333333333333334,0.0,1,Desktop Frecuente
7344287542005288053,Referral,desktop,2,18.0,15.5,0.0,0.0,0,Desktop Engaged
7344519175727343086,Organic Search,desktop,27,4.0,4.0,0.037037037037037,0.3333333333333333,1,Desktop Frecuente
7345128727363764298,Direct,desktop,1,25.0,18.0,0.0,0.0,0,Desktop Engaged
7346307461579354249,Referral,desktop,3,10.0,10.0,0.0,0.0,1,Desktop Frecuente
7347861354836730309,Referral,desktop,4,14.0,10.5,0.25,0.0,1,Desktop Frecuente
7347925447338164715,Referral,desktop,8,13.5,11.0,0.0,0.0,1,Desktop Frecuente
7348166856129864850,Paid Search,desktop,1,26.0,23.0,0.0,1.0,2,Weekend Warriors
7350727860294658830,Referral,desktop,1,15.0,15.0,0.0,1.0,2,Weekend Warriors
7350793045976348171,Referral,desktop,1,80.0,57.0,0.0,0.0,0,Desktop Engaged
7351811396250801209,Referral,desktop,1,32.0,23.0,0.0,1.0,2,Weekend Warriors
7352817445808452606,Organic Search,desktop,1,22.0,18.0,0.0,0.0,0,Desktop Engaged
7353302216427585997,Organic Search,mobile,8,3.5,2.0,0.5,0.375,3,Mobile Users
7354532472081807968,Referral,desktop,1,45.0,36.0,0.0,0.0,0,Desktop Engaged
7354616878013161932,Organic Search,desktop,2,21.0,17.0,0.0,0.0,0,Desktop Engaged
7355682969727116264,Organic Search,desktop,1,18.0,15.0,0.0,1.0,2,Weekend Warriors
7356046119944247540,Referral,desktop,3,11.0,8.0,0.0,0.3333333333333333,1,Desktop Frecuente
7356917361593137850,Referral,desktop,2,11.0,10.0,0.0,0.0,0,Desktop Engaged
7357863734794261504,Organic Search,desktop,5,6.0,6.0,0.0,0.6,1,Desktop Frecuente
7358793687985723141,Organic Search,desktop,1,39.0,33.0,0.0,0.0,0,Desktop Engaged
7359252773164627313,Referral,desktop,1,65.0,49.0,0.0,0.0,0,Desktop Engaged
7360285709701515415,Direct,desktop,4,13.0,11.5,0.0,0.0,1,Desktop Frecuente
7360418616242621195,Referral,desktop,1,27.0,21.0,0.0,0.0,0,Desktop Engaged
7360768108223062056,Display,desktop,8,15.5,15.5,0.0,0.0,1,Desktop Frecuente
7361963700684002436,Referral,desktop,4,21.5,19.0,0.0,0.25,1,Desktop Frecuente
7363830162579680921,Paid Search,mobile,2,14.5,13.0,0.0,0.5,3,Mobile Users
7365317501077088080,Organic Search,desktop,2,38.5,30.0,0.5,0.0,0,Desktop Engaged
7366648314975511623,Referral,desktop,6,9.0,8.0,0.1666666666666666,0.0,1,Desktop Frecuente
7368502516910628581,Organic Search,desktop,1,25.0,21.0,0.0,1.0,2,Weekend Warriors
7368511822757432980,Organic Search,desktop,1,37.0,29.0,0.0,0.0,0,Desktop Engaged
7368546786497742090,Referral,desktop,1,33.0,26.0,0.0,0.0,0,Desktop Engaged
7370090587515633465,Referral,desktop,5,2.0,2.0,0.2,0.0,1,Desktop Frecuente
7371041490532738587,Referral,desktop,5,25.0,21.0,0.2,0.0,1,Desktop Frecuente
7372141474604813858,Referral,desktop,2,15.5,12.0,0.0,0.0,0,Desktop Engaged
7376293826718831934,Referral,desktop,1,19.0,17.0,0.0,0.0,0,Desktop Engaged
7376304169676630885,Referral,desktop,1,15.0,15.0,0.0,0.0,0,Desktop Engaged
7376750587981554489,Organic Search,mobile,6,2.5,2.5,0.5,0.0,3,Mobile Users
7377189671853263468,Organic Search,desktop,5,6.0,6.0,0.0,0.0,1,Desktop Frecuente
7378987659821753405,Referral,desktop,3,4.0,4.0,0.3333333333333333,0.0,1,Desktop Frecuente
7379985924886898163,Referral,desktop,1,163.0,112.0,0.0,1.0,2,Weekend Warriors
7382792588713799931,Referral,desktop,6,5.5,5.0,0.3333333333333333,0.3333333333333333,1,Desktop Frecuente
7383823269227966775,Referral,desktop,12,12.5,8.5,0.0,0.0,1,Desktop Frecuente
7384954748824600324,Referral,desktop,1,58.0,39.0,0.0,1.0,2,Weekend Warriors
7385533995680230366,Referral,desktop,1,21.0,19.0,0.0,0.0,0,Desktop Engaged
7387561254921039539,Organic Search,mobile,1,16.0,16.0,0.0,0.0,3,Mobile Users
7390358029425621068,Direct,mobile,1,20.0,20.0,0.0,0.0,3,Mobile Users
7390694585389371689,Direct,desktop,1,64.0,44.0,0.0,0.0,0,Desktop Engaged
7391031890337172782,Organic Search,desktop,2,22.5,17.5,0.0,0.5,2,Weekend Warriors
7391294210996781396,Referral,desktop,7,4.0,4.0,0.1428571428571428,0.4285714285714285,1,Desktop Frecuente
7391426546655677391,Paid Search,desktop,1,22.0,18.0,0.0,0.0,0,Desktop Engaged
7392395871123801400,Direct,desktop,1,18.0,18.0,0.0,1.0,2,Weekend Warriors
7394010699967893588,Referral,desktop,4,3.0,3.0,0.0,0.25,1,Desktop Frecuente
7394517654401288485,Direct,desktop,1,25.0,20.0,0.0,0.0,0,Desktop Engaged
7394734384320759438,Direct,desktop,2,8.0,6.5,0.5,0.0,1,Desktop Frecuente
7395718173947720444,Referral,desktop,5,10.0,10.0,0.0,0.0,1,Desktop Frecuente
7396384706323570886,Organic Search,mobile,2,36.0,28.5,0.0,0.0,3,Mobile Users
7397945137080548470,Referral,desktop,3,24.0,15.0,0.0,0.0,0,Desktop Engaged
7397974199013728789,Organic Search,mobile,1,29.0,22.0,0.0,0.0,3,Mobile Users
7399154610014093461,Organic Search,desktop,4,11.5,7.5,0.25,0.0,1,Desktop Frecuente
7400153334064056683,Organic Search,desktop,9,9.0,6.0,0.0,0.3333333333333333,1,Desktop Frecuente
7400732262558954737,Organic Search,desktop,11,5.0,5.0,0.3636363636363636,0.1818181818181818,1,Desktop Frecuente
7401384748988164586,Referral,desktop,3,7.0,7.0,0.0,0.0,1,Desktop Frecuente
7402906360219067209,Direct,desktop,2,16.0,14.0,0.0,1.0,2,Weekend Warriors
7403668294153816592,Referral,desktop,1,30.0,25.0,0.0,0.0,0,Desktop Engaged
7404450717900707917,Referral,desktop,8,3.0,3.0,0.25,0.0,1,Desktop Frecuente
7404717158530100525,Referral,desktop,6,13.0,11.0,0.0,0.1666666666666666,1,Desktop Frecuente
7405413901359579297,Direct,desktop,4,6.5,5.5,0.0,0.0,1,Desktop Frecuente
7405540212923249469,Organic Search,desktop,5,10.0,9.0,0.2,0.0,1,Desktop Frecuente
7405717600950397747,Referral,desktop,2,28.5,26.0,0.0,0.0,0,Desktop Engaged
7406034241760755547,Referral,desktop,15,8.0,6.0,0.0666666666666666,0.3333333333333333,1,Desktop Frecuente
7406115845826379585,Referral,desktop,3,4.0,4.0,0.0,0.0,1,Desktop Frecuente
7406415657806773244,Referral,desktop,1,48.0,38.0,0.0,0.0,0,Desktop Engaged
7406663400303851481,Organic Search,desktop,3,7.0,6.0,0.0,0.0,1,Desktop Frecuente
7409109542465794166,Direct,desktop,3,8.0,8.0,0.3333333333333333,0.0,1,Desktop Frecuente
7409212089173005419,Organic Search,tablet,1,36.0,33.0,0.0,1.0,3,Mobile Users
7410648917338692919,Organic Search,desktop,4,4.0,4.0,0.0,0.0,1,Desktop Frecuente
7412139697907599868,Organic Search,desktop,1,37.0,29.0,0.0,0.0,0,Desktop Engaged
7412384587534122484,Organic Search,desktop,3,6.0,5.0,0.0,0.0,1,Desktop Frecuente
7412836405745272778,Referral,desktop,2,10.5,9.5,0.0,0.0,1,Desktop Frecuente
7414253814451398004,Referral,desktop,7,2.0,2.0,0.4285714285714285,0.0,1,Desktop Frecuente
7414493268899222966,Organic Search,desktop,1,21.0,15.0,0.0,0.0,0,Desktop Engaged
7417299995109631513,Organic Search,desktop,2,22.5,20.0,0.0,0.5,2,Weekend Warriors
7419167186572756753,Direct,desktop,4,9.0,6.0,0.0,0.0,1,Desktop Frecuente
7420043202908382961,Organic Search,desktop,1,28.0,25.0,0.0,0.0,0,Desktop Engaged
7420300501523012460,Organic Search,desktop,12,17.5,14.5,0.25,0.0833333333333333,1,Desktop Frecuente
7422291256198709098,Referral,desktop,1,18.0,14.0,0.0,0.0,0,Desktop Engaged
7422368085041338652,Organic Search,desktop,2,12.5,11.5,0.0,0.0,0,Desktop Engaged
